frames,seed,method,frechet_pos,sw2_pos,frechet_pos_pca8,frechet_pos_pca16,frechet_pos_pca32,frechet_pos_pca64,frechet_pos_pca128,frechet_vel,sw2_vel,frechet_vel_pca8,frechet_vel_pca16,frechet_vel_pca32,frechet_vel_pca64,frechet_vel_pca128,frechet_both,sw2_both,frechet_both_pca8,frechet_both_pca16,frechet_both_pca32,frechet_both_pca64,frechet_both_pca128,c2st_cnn,c2st_gbm,c2st_linear
49,2,truth,2.553312463666039,0.05801141264461073,0.749377618854885,1.2230327910284065,1.8230833126401653,2.355162415872334,2.509782199798809,5.45593464333052,0.06432277321858805,0.521318642663796,0.7652838027577391,1.3680515092991492,2.32741753789894,3.4228641491641136,6.53866131690676,0.06043805922151159,0.7569343387156557,1.333597382788114,2.1874740179063994,3.4517877189635033,4.618458899451633,0.4910692393779755,0.5200915018440423,0.5038857160641758
49,0,none,2.5866787753527754,0.058713099864917295,0.7389395450909668,1.2623491383739915,1.8749635913495994,2.397124583348404,2.5415016719669983,5.398584043706087,0.0668413944729627,0.5206553726376979,0.8928805471644536,1.470025868369938,2.3817190155799066,3.4111962302053582,6.515436173241515,0.06302871685709097,0.7576866389073543,1.394612142256498,2.2479610752967303,3.5088534102795466,4.60719390169012,0.4944103002548218,0.5574922408441962,0.5072687771570454
49,1,none,2.6202180026608044,0.057444364303331164,0.6868927749177142,1.2294686762565046,1.891399193588384,2.4236059516045554,2.5759434435526947,5.443294725578083,0.06647863682490442,0.5229958496993065,0.8461527330884991,1.476742473247658,2.4138162106122723,3.476094066634023,6.570408516525644,0.06244000468932777,0.7026806364185042,1.3844738127598923,2.289126311117706,3.5497402945322567,4.676622683154548,0.5006021082401275,0.5323556797020484,0.48552762259466176
49,2,none,2.657858244539577,0.06141181156326811,0.8073445660233058,1.3221976024926128,1.9406899667443935,2.4672770572988654,2.613884758112974,5.418188768941585,0.0659822354961508,0.4979254685153632,0.8597230894538527,1.4606413876191104,2.398002842358208,3.447835981309197,6.587679337182823,0.06324615312383754,0.8181536033482415,1.462040520735997,2.321537493426714,3.6088721229199083,4.709807847402145,0.5022284328937531,0.5463376784605836,0.5083736809435134
49,0,rollout1_s1,4.100855583844441,0.06749561586692458,0.9045596828816089,1.4760887954444781,3.221139984059921,3.8804394999418776,4.0700440632038575,7.515826742660298,0.17741434230857303,1.9597505079749924,2.4278209223878577,3.55054327663842,4.866691859414985,5.983977539126337,8.940006385221063,0.10498546440255059,0.8711146546639763,1.9603988195029007,4.263194242993239,6.0043731956040665,7.446473188265122,0.9235443830490112,0.9319180633147113,0.5223060211049038
49,1,rollout1_s1,4.051463867340783,0.0645551005444116,0.7291749013954426,1.4362732334621209,3.1791285255696597,3.8330767650828763,4.021450754131223,7.470678993062527,0.17967907867540084,1.962641304234582,2.4280498052319888,3.589822035300488,4.877908079156214,5.959431643875517,8.877867888558258,0.10237951605806585,0.690636704771835,1.950738152024177,4.258085279967138,5.9802028556579945,7.398605120368316,0.9375139594078064,0.9335878336436995,0.5435257603972687
49,2,rollout1_s1,4.029042195207004,0.06681220286370211,0.9034233686103,1.5881314061013245,3.116449212537402,3.8049552858240667,3.9980747559383207,7.479135167331177,0.1854876185636381,1.9596322577933039,2.408589154110109,3.5631866736721474,4.814227989678604,5.93563835180506,8.87840895478464,0.10639492818916921,0.8490953386365894,1.962387124193611,4.189265758564149,5.92630595580576,7.376277474820038,0.9285536766052246,0.926880819366853,0.5613904407200495
49,0,rollout5_s1,4.067952863926928,0.06866703198449021,1.0823373207072706,1.6004679631625252,3.1428454438640734,3.8500509574735426,4.0384924994724125,7.61359759454359,0.2121532176211754,2.0632536880746257,2.513080005657558,3.5263348365431404,4.903147735116905,6.033983322596096,9.020926424533602,0.11922417218502114,1.0396415709022766,1.7798995260740766,4.099948358462327,5.982993826909257,7.445311464255268,0.9642892599105835,0.9609404096834264,0.535673494723774
49,1,rollout5_s1,4.1386083509789815,0.06496867260045013,0.8361408537160651,1.4836553153996062,3.149075338216965,3.9228130596037993,4.109687958277495,7.822996529934395,0.217407764532377,2.1803247770563896,2.7080077676649035,3.823004677563804,5.1473722099710635,6.290292758274173,9.242232349427967,0.12047001954027274,0.8021249894965068,1.623343299345841,4.218982358988255,6.229326247075591,7.701701124285419,0.9681967616081237,0.9704314090626939,0.527324643078833
49,2,rollout5_s1,4.109842599696642,0.07044458670240779,1.0322958655841181,1.6085273548632606,3.1048798959336636,3.89181713789208,4.080332190674629,7.784052948058982,0.21883696718742174,2.158154370660366,2.675186459302795,3.755590173657853,5.095375935228474,6.224497048717642,9.178923322722726,0.12494972539737224,1.0053318894633465,1.7689887774258035,4.162268253269697,6.1756231815163645,7.621723637138067,0.9681874513626099,0.9698603351955308,0.5390626939788951
49,0,oracle_s1,2.5545217539135914,0.058573053288027095,0.7482852641724038,1.2253457999676074,1.8262381390307703,2.3570977340465524,2.510733060379275,5.429083721047396,0.06304754663533073,0.5213577447703603,0.7627538223182575,1.3686086586301554,2.3286027994532486,3.4188442465652047,6.512962372150442,0.06152130151691953,0.7548834249371151,1.3364028964772592,2.1923757456513653,3.452234523987438,4.611450872347155,0.506139051914215,0.5156362507759156,0.5033519553072626
49,1,oracle_s1,2.5528296724905335,0.0580115005915127,0.7536011574089628,1.2246381796143393,1.8244619858525277,2.3554109808039057,2.5092433362850746,5.428468872536849,0.0638967191758479,0.5211970583375515,0.7590027382601203,1.365861783692684,2.3243681788565627,3.4200679216365173,6.511741071532812,0.06114348512873236,0.7604561334579472,1.3350631831138629,2.187413367493319,3.4492152917254937,4.610991135482375,0.5066790819168091,0.5094909993792676,0.5022315332091869
49,2,oracle_s1,2.55422327876771,0.05797977590454839,0.7531333982105695,1.2223036421884295,1.826494819079412,2.357131612905534,2.5105656214038032,5.4206889868372645,0.06429889272908935,0.5165676398385677,0.7564307957596265,1.3650514370037554,2.3227074014076026,3.4084518369019183,6.507742775478574,0.06058042690803254,0.7616701250228798,1.336680675529097,2.190460657219469,3.4520015310730097,4.60669566108934,0.5105990171432495,0.5094909993792676,0.5089354438237119
49,0,block4,2.5923950635383908,0.058891819443896966,0.8596778465910839,1.2434486233815885,1.855668312660368,2.397276594961915,2.551271051746144,5.415944244434119,0.05975181178793069,0.4349614857383521,0.7869718202437938,1.409704362194057,2.331580891783238,3.4084012171475706,6.5358681056340675,0.059795908209451264,0.8711307373343421,1.3044938291400632,2.1942518084098523,3.498669405075396,4.65827020127971,0.5083519458770752,0.5038919925512104,0.49382681564245806
49,1,block4,2.5664888871608063,0.05990025865598701,0.8878125610802512,1.285439850539771,1.8683878829234275,2.3732810225039214,2.5249730778583133,5.399503654325477,0.06157032631533458,0.48418809651922085,0.7998261239762328,1.385393709206308,2.336250572025126,3.369086409304633,6.4844159073725,0.06014084978197686,0.8805140388132642,1.3844303001922538,2.222842835355345,3.4436129745264834,4.577570009904414,0.5078243374824524,0.5072315332091869,0.4893885785226567
49,2,block4,2.607842325497382,0.05999742346955359,0.7187743418177139,1.2441350994166278,1.892938621576072,2.4151608088208882,2.565887456322943,5.444736640474722,0.06156745473875612,0.49063588481889225,0.7581057428768397,1.4316592820225733,2.3699881928857116,3.429943149790217,6.556708080799426,0.061113205310933075,0.7260618702075818,1.3624497830219513,2.300578913326294,3.5319380560761995,4.6671796852337515,0.49614214301109316,0.5145189323401614,0.5049813780260707
