video,source_video,rollout_h5_error,rollout_h5_p95,rollout_h5_max,observed_frames,frames,video_sha256,simulation_metadata
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p01/videos/00000/828.mp4,00000/828.mp4,1.3491323130538433,4.321652236717046,7.941899667880125,5,49,b8b57aac302cd7081c893acf0f568c29e512cb95b7347cd0414c0ffb20280eb9,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p01/videos/00000/871.mp4,00000/871.mp4,0.7857308064470312,2.0703018594536777,5.370275208901041,5,49,69e52929d3ddd7c198aea67b69a8a750b808cb0e0903bf1f35c220e96b0cf6bf,data/bounce/eval_49f_5n_0c/00000/871.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p03/videos/00000/037.mp4,00000/037.mp4,0.9676376508968084,2.7569133547425624,4.968646721049869,5,49,c01f836d764a9a461b0c2129059a6cb322d58e223c4c0a2e5a88ee09bd42aa5c,data/bounce/eval_49f_5n_0c/00000/037.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p03/videos/00000/164.mp4,00000/164.mp4,1.0432463488615242,2.544088666801647,4.1609506144935775,5,49,66ac39dd422106f844b837dc36372be113c1ee69561135297584ae6798f068d9,data/bounce/eval_49f_5n_0c/00000/164.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p03/videos/00000/828.mp4,00000/828.mp4,1.3653432278533677,4.703277168696684,8.16799256606613,5,49,1a04da93e610bc1141d6a08d8c434480f5d16569cbf7a1c7b6c69ac67d4d96b5,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p03/videos/00000/871.mp4,00000/871.mp4,0.842999924765167,2.500576851736267,5.376747169675279,5,49,18e408b07f6830d71eb95054ca02d6b661ae5e563d0e0df3d4c6801b21b48349,data/bounce/eval_49f_5n_0c/00000/871.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p05/videos/00000/037.mp4,00000/037.mp4,1.0631364163496482,3.3651728355502746,7.004745474032261,5,49,f13f0322c4d5db3537fe590ae9d02532477530e0eb54b41a97d0cd7766764572,data/bounce/eval_49f_5n_0c/00000/037.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p05/videos/00000/164.mp4,00000/164.mp4,0.9323878616460046,2.4763481777967433,4.164254797355846,5,49,fc5ae853b1e60ee2b858d4381947e60e93bc65f82e591077bde643a771699cdb,data/bounce/eval_49f_5n_0c/00000/164.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p05/videos/00000/828.mp4,00000/828.mp4,1.2948750804414921,4.536406274463392,7.227092023063822,5,49,5d39e428e7639d7ac9e3d5bfb516fd4ae81a935365f8435064d41bf2bcbcb546,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p05/videos/00000/871.mp4,00000/871.mp4,0.8458452576496232,2.4228144740622604,5.371847412076539,5,49,f9d7158627c07edcbaa0b274aa83f8bc6b527ecaac5a7bc3092f1e99d64b4640,data/bounce/eval_49f_5n_0c/00000/871.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p10/videos/00000/037.mp4,00000/037.mp4,0.958549797213817,2.9419910660635247,4.574418949047915,5,49,9fbbea2e5ca23d79506e0bb18f5a4b64668afad7486cb3fbf1685d2f066ae0b3,data/bounce/eval_49f_5n_0c/00000/037.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p10/videos/00000/164.mp4,00000/164.mp4,1.3510590390979578,3.7626339956508583,6.863023263950369,5,49,c83e03b0d9d0dd39c6c1f0ab48506166017ab5edfb88aa1ed063c18df79c8e75,data/bounce/eval_49f_5n_0c/00000/164.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p10/videos/00000/828.mp4,00000/828.mp4,1.4693785703582292,4.190209501133285,6.872290924584656,5,49,909ca4eae51b9da417b20bc89ae957ecff1f8c71f32ef245d246e7f6fda56cc9,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p10/videos/00000/871.mp4,00000/871.mp4,0.7653213384307171,2.011342453239212,5.374821805692413,5,49,abc8ab60bed373ca484fca08bab19d58f8fd3eb5a56149a94b53f193de22de0b,data/bounce/eval_49f_5n_0c/00000/871.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p30/videos/00000/037.mp4,00000/037.mp4,2.221739918436213,5.606215327534905,6.828496443173037,5,49,f7a989f188621cd6c5af6782e660942375779d3fe1c28b792372baabcc622657,data/bounce/eval_49f_5n_0c/00000/037.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p30/videos/00000/164.mp4,00000/164.mp4,2.005377281525125,5.279274384554663,7.618671147002108,5,49,4fc8257e2e2bdec48c64c3fe9a3b1afeb359c07e33b41a409730855be71c3767,data/bounce/eval_49f_5n_0c/00000/164.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p30/videos/00000/828.mp4,00000/828.mp4,2.6777845095668464,6.197524504746018,8.789922632089564,5,49,8e6d4823d3204e1b11f9c92b66a72e2689d2ad32584a93aa143be1379f020dfa,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/qualitative/strength-sweep-5ball-49f/delta-s0p30/videos/00000/871.mp4,00000/871.mp4,1.5198747450854306,4.494016135821669,7.599244034832915,5,49,d01190a84694e05558459db6ff2f9611bc203b4a93e073215bbb1087f8385959,data/bounce/eval_49f_5n_0c/00000/871.npz
guidance-experiments-report/rollout-smallest-error-results-so-far-assets/ground-truth.mp4,00000/828.mp4,0.07866525029745074,0.1735486981611222,0.8859421002100343,5,49,b6c24c20a49a47e93f60e2cf525379ba1b9c744ccae3c15d9b8cab6800490e8b,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/rollout-smallest-error-results-so-far-assets/h5-best-penalized.mp4,00000/828.mp4,1.450783653207943,4.260546749289075,7.3904449287041665,5,49,8fb1c96199067f0631731209bdf821e6f4fc41e3c865fcd7b62ed93dc30d8f4b,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/rollout-smallest-error-results-so-far-assets/h5-best-visual.mp4,00000/828.mp4,1.3099498432245167,3.0332081320359254,6.272774914824719,5,49,557b8119490775f0691dab8e12459b59f4cfa7169de71c5d930501fc30ff76e5,data/bounce/eval_49f_5n_0c/00000/828.npz
guidance-experiments-report/rollout-smallest-error-results-so-far-assets/vanilla.mp4,00000/828.mp4,1.41108825345082,4.085127445044916,7.666154133298876,5,49,c1e09c3742ae5ace249b804278ae6e78fe45ab938d98a9f7dcef48d4088c297d,data/bounce/eval_49f_5n_0c/00000/828.npz
late-absolute-endpoint-5cases/case-1/guided-final.mp4,00000/164.mp4,1.2727356401726964,3.6289694193393505,5.45773098223443,5,49,b4e3a8ad4d81ddbbc2bbfbc9f3cae3a4b892bd54476fb3fcff2a553810b4761a,data/bounce/eval_49f_5n_0c/00000/164.npz
late-absolute-endpoint-5cases/case-1/vanilla-diffusion.mp4,00000/164.mp4,1.2994590009126972,3.909833703666226,6.01440425958677,5,49,0fa97bf2c6e72cf6c5816f9f9bc70bd2c325b7d567c5e0910896a8c9ffa80703,data/bounce/eval_49f_5n_0c/00000/164.npz
late-absolute-endpoint-5cases/case-2/guided-final.mp4,00000/828.mp4,1.4129524494376287,3.8105122164215754,8.43381543303705,5,49,7529223f0cc717e258ba2bb31a15e31e35bbb7198476cc0ea07d29038259a0c8,data/bounce/eval_49f_5n_0c/00000/828.npz
late-absolute-endpoint-5cases/case-2/vanilla-diffusion.mp4,00000/828.mp4,1.41108825345082,4.085127445044916,7.666154133298876,5,49,c1e09c3742ae5ace249b804278ae6e78fe45ab938d98a9f7dcef48d4088c297d,data/bounce/eval_49f_5n_0c/00000/828.npz
late-absolute-endpoint-5cases/case-3/guided-final.mp4,00000/037.mp4,1.418939976755256,4.013280057300578,5.446765852317902,5,49,361d008fbc046b866429ff828e523d5d3039767070338a25ac5de43939113df2,data/bounce/eval_49f_5n_0c/00000/037.npz
late-absolute-endpoint-5cases/case-3/vanilla-diffusion.mp4,00000/037.mp4,1.2368238949031716,3.3511859435541504,6.449156611573195,5,49,3e8b9e29a1c31a76a478dd8d16f99c30e24bcf3124e07c536aad091758621d98,data/bounce/eval_49f_5n_0c/00000/037.npz
late-absolute-endpoint-5cases/case-4/guided-final.mp4,00000/871.mp4,1.7879582149514988,6.435137739618316,8.48118918822667,5,49,4bd2017ede909f6a4c07fe68259cc6604467e768fc98960a1f67a9ff1c7a3154,data/bounce/eval_49f_5n_0c/00000/871.npz
late-absolute-endpoint-5cases/case-4/vanilla-diffusion.mp4,00000/871.mp4,1.4565934196512722,4.350435889284215,7.087687433075667,5,49,62acbd26998bf46711e6eaae35485349c14df553aa114ad56788fc39b8bdec27,data/bounce/eval_49f_5n_0c/00000/871.npz
late-absolute-endpoint-5cases/case-5/guided-final.mp4,00000/066.mp4,1.6106431561946393,4.6777987678397945,9.351670645331136,5,49,a5dc55f63f3765923d91be7ea615d76cbabd5c4f4c42cf2f5948df2ea4ecc8e1,data/bounce/eval_49f_5n_0c/00000/066.npz
late-absolute-endpoint-5cases/case-5/vanilla-diffusion.mp4,00000/066.mp4,1.6777511646473051,4.998754555667025,7.518360910020333,5,49,92a16ba5d85615b878e0d01ff4120fc6318acb35fe4c3f87508462de474eec54,data/bounce/eval_49f_5n_0c/00000/066.npz
late-absolute-full-window-5cases/case-1/guided-final.mp4,00000/164.mp4,1.3101758373723946,3.741468146066369,5.543568603016495,5,49,8930a58403cfd8e2cb214b6aa8d82424270c2abaf4700cb402a7a739975454cb,data/bounce/eval_49f_5n_0c/00000/164.npz
late-absolute-full-window-5cases/case-1/vanilla-diffusion.mp4,00000/164.mp4,1.2994590009126972,3.909833703666226,6.01440425958677,5,49,0fa97bf2c6e72cf6c5816f9f9bc70bd2c325b7d567c5e0910896a8c9ffa80703,data/bounce/eval_49f_5n_0c/00000/164.npz
late-absolute-full-window-5cases/case-2/guided-final.mp4,00000/828.mp4,1.4190113065042071,4.418190733259461,7.787549482460416,5,49,aa777dd4c6857c50dd286040741066781c34828a57744aa5d002c2e86b2650a0,data/bounce/eval_49f_5n_0c/00000/828.npz
late-absolute-full-window-5cases/case-2/vanilla-diffusion.mp4,00000/828.mp4,1.41108825345082,4.085127445044916,7.666154133298876,5,49,c1e09c3742ae5ace249b804278ae6e78fe45ab938d98a9f7dcef48d4088c297d,data/bounce/eval_49f_5n_0c/00000/828.npz
late-absolute-full-window-5cases/case-3/guided-final.mp4,00000/037.mp4,1.400165196956045,3.8044098850428307,5.742705951890032,5,49,e3ac4ad92c3bdfddb914418f6a506ae71edb0202f40ef7305377869080e59526,data/bounce/eval_49f_5n_0c/00000/037.npz
late-absolute-full-window-5cases/case-3/vanilla-diffusion.mp4,00000/037.mp4,1.2368238949031716,3.3511859435541504,6.449156611573195,5,49,3e8b9e29a1c31a76a478dd8d16f99c30e24bcf3124e07c536aad091758621d98,data/bounce/eval_49f_5n_0c/00000/037.npz
late-absolute-full-window-5cases/case-4/guided-final.mp4,00000/871.mp4,1.7045003266980194,5.3333000319182995,6.913050194048511,5,49,e0cbfd8054b91055e4e62b7f957a40562d9ad23cf3c51bcfd121c1064d959f8f,data/bounce/eval_49f_5n_0c/00000/871.npz
late-absolute-full-window-5cases/case-4/vanilla-diffusion.mp4,00000/871.mp4,1.4565934196512722,4.350435889284215,7.087687433075667,5,49,62acbd26998bf46711e6eaae35485349c14df553aa114ad56788fc39b8bdec27,data/bounce/eval_49f_5n_0c/00000/871.npz
late-absolute-full-window-5cases/case-5/guided-final.mp4,00000/066.mp4,1.4555060196197933,3.8957959254245926,8.224490923981715,5,49,bfe91422e5ebb16ceb6132d05ab21b7127d58bff508c910e4751cfdfe857afc9,data/bounce/eval_49f_5n_0c/00000/066.npz
late-absolute-full-window-5cases/case-5/vanilla-diffusion.mp4,00000/066.mp4,1.6777511646473051,4.998754555667025,7.518360910020333,5,49,92a16ba5d85615b878e0d01ff4120fc6318acb35fe4c3f87508462de474eec54,data/bounce/eval_49f_5n_0c/00000/066.npz
late-all-window-accept-case1-v1/guided-final.mp4,00000/164.mp4,1.347270353936379,3.5622037066025944,5.59371517840843,5,49,8671e9d6e470bc947732b7d3dab62217447cea8ac2fdf7ca841f9d1388bbb7ae,data/bounce/eval_49f_5n_0c/00000/164.npz
late-all-window-accept-case1-v1/vanilla-diffusion.mp4,00000/164.mp4,1.2994590009126972,3.909833703666226,6.01440425958677,5,49,0fa97bf2c6e72cf6c5816f9f9bc70bd2c325b7d567c5e0910896a8c9ffa80703,data/bounce/eval_49f_5n_0c/00000/164.npz
late-all-window-local-5cases/case-2/guided-final.mp4,00000/828.mp4,1.374530561494385,4.09328408427395,6.860367695661594,5,49,c68cc75164daab5507922d38aa1e8001b4491ee838d55b428e88dcf660fd8bd7,data/bounce/eval_49f_5n_0c/00000/828.npz
late-all-window-local-5cases/case-2/vanilla-diffusion.mp4,00000/828.mp4,1.41108825345082,4.085127445044916,7.666154133298876,5,49,c1e09c3742ae5ace249b804278ae6e78fe45ab938d98a9f7dcef48d4088c297d,data/bounce/eval_49f_5n_0c/00000/828.npz
